Version1,Version2,Hungarian
2008-01-13_18-43-50,2008-01-14_16-10-11,0.6789771441502602
2008-01-14_16-10-11,2008-01-17_11-05-09,0.634940031681376
2008-01-17_11-05-09,2008-01-18_20-41-24,0.5977813407288642
2008-01-18_20-41-24,2008-01-19_11-27-11,0.6738520408163265
2008-01-19_11-27-11,2008-01-23_18-48-26,0.6229591836734694
2008-01-23_18-48-26,2008-01-24_22-49-15,0.6719274376417235
2008-01-24_22-49-15,2008-01-25_22-46-34,0.6731972789115647
2008-01-25_22-46-34,2008-01-27_23-41-34,0.6586848072562358
2008-01-27_23-41-34,2008-01-28_22-57-10,0.6545177383592017
2008-01-28_22-57-10,2008-01-29_10-33-34,0.6400229763167197
2008-01-29_10-33-34,2008-02-01_23-25-32,0.6337052062204193
2008-02-01_23-25-32,2008-02-02_19-05-36,0.649213995943205
2008-02-02_19-05-36,2008-02-03_23-52-41,0.6706499691330806
2008-02-03_23-52-41,2008-02-04_13-23-53,0.6299763832658568
2008-02-04_13-23-53,2008-02-07_22-44-27,0.5993589743589741
2008-02-07_22-44-27,2008-02-08_18-24-54,0.6182528559901475
2008-02-08_18-24-54,2008-02-09_11-39-00,0.62032
2008-02-09_11-39-00,2008-02-10_19-44-20,0.55468
2008-02-10_19-44-20,2008-02-11_18-10-06,0.6488
2008-02-11_18-10-06,2008-02-12_19-01-34,0.6701333333333334
2008-02-12_19-01-34,2008-02-13_18-10-46,0.6560869565217392
2008-02-13_18-10-46,2008-02-14_20-37-54,0.6447391304347827
2008-02-14_20-37-54,2008-02-15_16-20-26,0.5966932270916334
2008-02-15_16-20-26,2008-02-16_23-40-47,0.5950571083304096
2008-02-16_23-40-47,2008-02-17_15-14-04,0.630650877344628
2008-02-17_15-14-04,2008-02-18_23-24-46,0.6214308890330953
2008-02-18_23-24-46,2008-02-19_23-42-22,0.6242634177416785
2008-02-19_23-42-22,2008-02-20_22-57-24,0.6630308560053084
2008-02-20_22-57-24,2008-02-21_04-35-14,0.6072918218382242
2008-02-21_04-35-14,2008-02-22_23-21-31,0.6190227915983911
2008-02-22_23-21-31,2008-02-23_12-22-17,0.639978710462287
2008-02-23_12-22-17,2008-02-24_23-32-36,0.620681818181818
2008-02-24_23-32-36,2008-02-25_23-24-32,0.6471541501976287
2008-02-25_23-24-32,2008-02-26_21-13-17,0.619479733817302
2008-02-26_21-13-17,2008-02-27_21-42-13,0.5944116757410766
2008-02-27_21-42-13,2008-02-28_21-30-22,0.6402074192261668
2008-02-28_21-30-22,2008-02-29_07-46-19,0.6799760670123652
2008-02-29_07-46-19,2008-03-01_19-29-56,0.6454222055794794
2008-03-01_19-29-56,2008-03-02_19-57-53,0.6632660550458713
2008-03-02_19-57-53,2008-03-05_22-01-45,0.605211009174312
2008-03-05_22-01-45,2008-03-06_16-26-12,0.6444860513012544
2008-03-06_16-26-12,2008-03-12_23-19-35,0.6425014042314175
2008-03-12_23-19-35,2008-03-17_22-01-42,0.6215750915750916
2008-03-17_22-01-42,2008-03-18_03-13-25,0.6168855534709192
2008-03-18_03-13-25,2008-03-19_23-37-32,0.657343214598773
2008-03-19_23-37-32,2008-03-20_21-19-35,0.6388158418997529
2008-03-20_21-19-35,2008-03-21_21-22-24,0.6360799001248439
2008-03-21_21-22-24,2008-03-22_17-46-43,0.6740012484394505
2008-03-22_17-46-43,2008-03-23_23-40-18,0.6000478125747072
2008-03-23_23-40-18,2008-03-24_21-19-51,0.6101205015469795
2008-03-24_21-19-51,2008-03-25_14-15-39,0.641360111354146
2008-03-25_14-15-39,2008-03-26_20-06-24,0.6207439985339932
2008-03-26_20-06-24,2008-03-27_22-45-44,0.6488180318856513
2008-03-27_22-45-44,2008-03-28_22-11-49,0.635170703795537
2008-03-28_22-11-49,2008-03-29_17-59-27,0.6255678131083711
2008-03-29_17-59-27,2008-03-30_15-56-38,0.6660862354892205
2008-03-30_15-56-38,2008-03-31_20-30-38,0.638526119402985
2008-03-31_20-30-38,2008-04-01_17-43-03,0.6183924129353234
2008-04-01_17-43-03,2008-04-02_21-20-35,0.6596143118973622
2008-04-02_21-20-35,2008-04-04_20-38-49,0.6119611124392382
2008-04-04_20-38-49,2008-04-05_04-24-23,0.6500103842159917
2008-04-05_04-24-23,2008-04-06_07-17-02,0.6187305295950155
2008-04-06_07-17-02,2008-04-07_21-11-23,0.5719626168224298
2008-04-07_21-11-23,2008-04-08_21-13-28,0.6178382771231207
2008-04-08_21-13-28,2008-04-09_00-33-53,0.6184477854530679
2008-04-09_00-33-53,2008-04-10_19-59-20,0.635839089800894
2008-04-10_19-59-20,2008-04-11_12-42-23,0.6520926452661518
2008-04-11_12-42-23,2008-04-12_23-02-43,0.6294061606859319
2008-04-12_23-02-43,2008-04-13_22-41-27,0.6703318513813906
2008-04-13_22-41-27,2008-04-14_19-56-46,0.6565576373451889
2008-04-14_19-56-46,2008-04-15_01-17-50,0.6610281923714761
2008-04-15_01-17-50,2008-04-16_15-01-48,0.6573383084577115
2008-04-16_15-01-48,2008-04-17_18-04-38,0.6519071310116085
2008-04-17_18-04-38,2008-04-19_21-57-57,0.6605306799336651
2008-04-19_21-57-57,2008-04-20_14-45-43,0.6611525704809289
2008-04-20_14-45-43,2008-04-21_22-04-21,0.6607445725915876
2008-04-21_22-04-21,2008-04-22_18-07-41,0.6652815468113976
2008-04-22_18-07-41,2008-04-23_15-31-29,0.6363212347354138
2008-04-23_15-31-29,2008-04-24_19-37-11,0.6321724709784411
2008-04-24_19-37-11,2008-04-25_23-20-25,0.6674129353233831
2008-04-25_23-20-25,2008-04-26_10-14-25,0.6641385463984425
2008-04-26_10-14-25,2008-04-27_22-06-24,0.6548913043478263
2008-04-27_22-06-24,2008-04-28_00-25-22,0.6660447761194033
2008-04-28_00-25-22,2008-04-29_14-11-57,0.6535925026032628
2008-04-29_14-11-57,2008-04-30_13-58-31,0.6063829787234041
2008-04-30_13-58-31,2008-05-02_21-46-30,0.6870435058748809
2008-05-02_21-46-30,2008-05-03_11-35-59,0.6591651119402985
2008-05-03_11-35-59,2008-05-05_14-45-32,0.6309468283582089
2008-05-05_14-45-32,2008-05-06_19-11-41,0.619970798182998
2008-05-06_19-11-41,2008-05-07_14-52-01,0.6156319466497303
2008-05-07_14-52-01,2008-05-08_21-49-28,0.6592039800995027
2008-05-08_21-49-28,2008-05-09_18-07-15,0.6337064676616916
2008-05-09_18-07-15,2008-05-12_14-35-56,0.6572436729396494
2008-05-12_14-35-56,2008-05-13_02-43-27,0.6443056456846203
2008-05-13_02-43-27,2008-05-14_11-51-04,0.6558785214134506
2008-05-14_11-51-04,2008-05-15_22-43-48,0.6622555139409072
2008-05-15_22-43-48,2008-05-16_17-19-03,0.6514300306435138
2008-05-16_17-19-03,2008-05-17_23-50-14,0.6295391630027681
2008-05-17_23-50-14,2008-05-18_23-05-34,0.6425390656626994
2008-05-18_23-05-34,2008-05-19_10-28-32,0.6227601903579559
2008-05-19_10-28-32,2008-05-20_20-44-08,0.6022821823368596
2008-05-20_20-44-08,2008-05-21_21-15-37,0.6146043821070567
2008-05-21_21-15-37,2008-05-22_22-05-55,0.6262402194079211
2008-05-22_22-05-55,2008-05-23_20-36-33,0.6685351123041092
2008-05-23_20-36-33,2008-05-24_21-03-53,0.6239292622271346
2008-05-24_21-03-53,2008-05-25_21-52-03,0.6640664530274921
2008-05-25_21-52-03,2008-05-26_21-33-05,0.6569826277618486
2008-05-26_21-33-05,2008-05-27_13-27-18,0.6206390472995639
2008-05-27_13-27-18,2008-05-28_15-57-31,0.6003768548323782
2008-05-28_15-57-31,2008-05-30_22-28-32,0.6586331488314884
2008-05-30_22-28-32,2008-05-31_18-50-17,0.641489852398524
2008-05-31_18-50-17,2008-06-01_22-36-39,0.6444871486908479
2008-06-01_22-36-39,2008-06-02_22-24-34,0.6234839234839236
2008-06-02_22-24-34,2008-06-04_22-41-14,0.6242128783262236
2008-06-04_22-41-14,2008-06-05_14-01-04,0.6759293113954907
2008-06-05_14-01-04,2008-06-06_16-11-12,0.6812106439163111
2008-06-06_16-11-12,2008-06-07_23-43-43,0.6362752343537283
2008-06-07_23-43-43,2008-06-08_20-40-33,0.6434719683120049
2008-06-08_20-40-33,2008-06-09_16-02-39,0.5589579524680074
2008-06-09_16-02-39,2008-06-10_22-39-37,0.6500747881003823
2008-06-10_22-39-37,2008-06-11_15-43-19,0.6405850091407679
2008-06-11_15-43-19,2008-06-12_20-23-03,0.6183363691560412
2008-06-12_20-23-03,2008-06-13_20-44-05,0.6191054442420563
2008-06-13_20-44-05,2008-06-14_22-11-29,0.6245347271719333
2008-06-14_22-11-29,2008-06-15_20-15-27,0.6677754019165282
2008-06-15_20-15-27,2008-06-16_14-35-57,0.6586976320582879
2008-06-16_14-35-57,2008-06-17_12-45-39,0.6599499089253186
2008-06-17_12-45-39,2008-06-18_20-01-12,0.6494593651900942
2008-06-18_20-01-12,2008-06-20_20-20-54,0.5824027876771997
2008-06-20_20-20-54,2008-06-21_23-15-43,0.5765786278081361
2008-06-21_23-15-43,2008-06-22_20-14-00,0.6456056466302368
2008-06-22_20-14-00,2008-06-23_22-31-52,0.6192006857387762
2008-06-23_22-31-52,2008-06-24_21-39-32,0.6055930568948892
2008-06-24_21-39-32,2008-06-25_20-54-45,0.5852807813044995
2008-06-25_20-54-45,2008-06-26_22-40-02,0.6318154219793563
2008-06-26_22-40-02,2008-06-27_22-31-07,0.6381428516064024
2008-06-27_22-31-07,2008-06-28_23-42-03,0.6159148541019323
2008-06-28_23-42-03,2008-06-29_06-22-40,0.5648058859244973
2008-06-29_06-22-40,2008-06-30_15-48-34,0.6429080541696365
2008-06-30_15-48-34,2008-07-01_16-09-07,0.6450364298724955
2008-07-01_16-09-07,2008-07-02_22-47-49,0.6546225047396007
2008-07-02_22-47-49,2008-07-04_21-58-00,0.6013949883750968
2008-07-04_21-58-00,2008-07-05_20-29-59,0.6591713184998823
2008-07-05_20-29-59,2008-07-06_17-00-49,0.6430970218105326
2008-07-06_17-00-49,2008-07-08_20-41-57,0.6259364505295789
2008-07-08_20-41-57,2008-07-09_22-04-37,0.6416139240506329
2008-07-09_22-04-37,2008-07-10_23-42-36,0.6315928270042191
2008-07-10_23-42-36,2008-07-11_23-44-50,0.6406613278222683
2008-07-11_23-44-50,2008-07-12_23-47-24,0.6390006273757243
2008-07-12_23-47-24,2008-07-13_20-39-23,0.6251277616164792
2008-07-13_20-39-23,2008-07-14_21-29-35,0.6025759309148613
2008-07-14_21-29-35,2008-07-15_22-33-13,0.6108303249097474
2008-07-15_22-33-13,2008-07-16_23-45-11,0.6378471966403891
2008-07-16_23-45-11,2008-07-17_21-32-32,0.6352685478523542
2008-07-17_21-32-32,2008-07-18_18-41-55,0.6738228742606959
2008-07-18_18-41-55,2008-07-19_22-57-00,0.607851985559567
2008-07-19_22-57-00,2008-07-20_23-25-32,0.6315057160048138
2008-07-20_23-25-32,2008-07-21_23-05-26,0.6304527677496994
2008-07-21_23-05-26,2008-07-22_20-57-28,0.6512404946616486
2008-07-22_20-57-28,2008-07-23_08-41-08,0.6497042783623936
2008-07-23_08-41-08,2008-07-24_23-38-04,0.6814279983955075
2008-07-24_23-38-04,2008-07-25_13-40-06,0.6846770958684318
2008-07-25_13-40-06,2008-07-26_23-16-33,0.6595216606498195
2008-07-26_23-16-33,2008-07-27_21-16-30,0.6367117117117118
2008-07-27_21-16-30,2008-07-28_23-49-42,0.6587325883973673
2008-07-28_23-49-42,2008-07-29_19-48-30,0.6758763202204195
2008-07-29_19-48-30,2008-07-30_22-58-18,0.6935017203628401
2008-07-30_22-58-18,2008-07-31_10-34-48,0.6295655783065854
2008-07-31_10-34-48,2008-08-01_02-32-23,0.6781959048146101
2008-08-01_02-32-23,2008-08-03_22-27-50,0.6430737762730991
2008-08-03_22-27-50,2008-08-04_21-30-55,0.5599030979298193
2008-08-04_21-30-55,2008-08-05_23-32-27,0.5869419642857143
2008-08-05_23-32-27,2008-08-06_18-14-38,0.6512614259597806
2008-08-06_18-14-38,2008-08-09_20-31-57,0.6127970749542961
2008-08-09_20-31-57,2008-08-10_20-46-39,0.6590299117040723
2008-08-10_20-46-39,2008-08-12_01-35-34,0.6595903443644366
2008-08-12_01-35-34,2008-08-14_21-57-43,0.676342200499944
2008-08-14_21-57-43,2008-08-15_21-20-23,0.6630601052121032
2008-08-15_21-20-23,2008-08-16_11-48-02,0.633074344911639
2008-08-16_11-48-02,2008-08-17_14-17-48,0.6565455846117161
2008-08-17_14-17-48,2008-08-19_23-02-23,0.6800731261425961
2008-08-19_23-02-23,2008-08-20_23-30-42,0.6584134806454177
2008-08-20_23-30-42,2008-08-21_22-10-47,0.633417123705058
2008-08-21_22-10-47,2008-08-22_11-16-52,0.6423988242463348
2008-08-22_11-16-52,2008-08-23_23-15-48,0.6454815930028318
2008-08-23_23-15-48,2008-08-24_16-25-40,0.6597768906465692
2008-08-24_16-25-40,2008-08-25_22-03-41,0.6569546008531384
2008-08-25_22-03-41,2008-08-26_20-09-08,0.626654478976234
2008-08-26_20-09-08,2008-08-27_22-29-43,0.6016087751371114
2008-08-27_22-29-43,2008-08-28_23-16-58,0.6559248330486103
2008-08-28_23-16-58,2008-08-29_08-37-07,0.649703391411409
2008-08-29_08-37-07,2008-08-31_21-56-48,0.6492042688635088
2008-08-31_21-56-48,2008-09-01_15-30-49,0.6747218426703103
2008-09-01_15-30-49,2008-09-02_09-00-23,0.6730504587155964
2008-09-02_09-00-23,2008-09-03_21-54-46,0.6393730886850152
2008-09-03_21-54-46,2008-09-04_16-16-47,0.6345831671320302
2008-09-04_16-16-47,2008-09-05_11-46-43,0.6100730200337018
2008-09-05_11-46-43,2008-09-06_14-52-28,0.672
2008-09-06_14-52-28,2008-09-07_23-22-08,0.6890275229357797
2008-09-07_23-22-08,2008-09-11_19-51-11,0.6451743119266057
2008-09-11_19-51-11,2008-09-12_09-58-11,0.6408639143730887
2008-09-12_09-58-11,2008-09-13_18-27-32,0.6118750496780861
2008-09-13_18-27-32,2008-09-14_21-30-35,0.6171785896881267
2008-09-14_21-30-35,2008-09-16_21-27-59,0.603966955030785
2008-09-16_21-27-59,2008-09-18_01-01-02,0.6530552780552781
2008-09-18_01-01-02,2008-09-19_23-43-59,0.6495587745587746
2008-09-19_23-43-59,2008-09-20_18-14-13,0.6454849498327758
2008-09-20_18-14-13,2008-09-21_15-29-29,0.618410574932314
2008-09-21_15-29-29,2008-09-22_21-34-24,0.6085960552880884
2008-09-22_21-34-24,2008-09-25_21-06-24,0.6405802707930367
2008-09-25_21-06-24,2008-09-26_23-45-20,0.6621276595744683
2008-09-26_23-45-20,2008-09-27_23-39-55,0.6341884937399187
2008-09-27_23-39-55,2008-09-28_23-39-18,0.6143408714837286
2008-09-28_23-39-18,2008-09-30_22-37-29,0.5806949806949807
2008-09-30_22-37-29,2008-10-02_13-30-31,0.6440440440440441
2008-10-02_13-30-31,2008-10-04_16-40-17,0.5973173173173173
2008-10-04_16-40-17,2008-10-05_18-39-31,0.5862373011309181
