Version1,Version2,Hungarian
2007-07-21_22-29-26,2007-07-23_22-44-15,0.6755160778086541
2007-07-23_22-44-15,2007-07-24_15-54-42,0.7020643112346169
2007-07-24_15-54-42,2007-07-25_17-39-46,0.7918308659069123
2007-07-25_17-39-46,2007-07-26_11-12-51,0.7094038793541182
2007-07-26_11-12-51,2007-07-27_15-30-39,0.7970447852137706
2007-07-27_15-30-39,2007-07-29_14-59-06,0.7418503097390068
2007-07-29_14-59-06,2007-07-30_12-32-37,0.7440844927389054
2007-07-30_12-32-37,2007-07-31_17-09-44,0.7322173702086364
2007-07-31_17-09-44,2007-08-01_23-30-54,0.7226589034449297
2007-08-01_23-30-54,2007-08-02_22-31-05,0.7557631766020109
2007-08-02_22-31-05,2007-08-03_14-17-21,0.72057479435361
2007-08-03_14-17-21,2007-08-06_15-49-12,0.7212856707626686
2007-08-06_15-49-12,2007-08-09_08-27-24,0.7629019452163557
2007-08-09_08-27-24,2007-08-11_20-26-02,0.7447399761810242
2007-08-11_20-26-02,2007-08-12_21-33-06,0.6943304453564373
2007-08-12_21-33-06,2007-08-13_14-10-24,0.7377653690143812
2007-08-13_14-10-24,2007-08-14_16-55-01,0.7304329939319139
2007-08-14_16-55-01,2007-08-15_20-42-52,0.7188970449840018
2007-08-15_20-42-52,2007-08-16_18-27-47,0.7571052136269527
2007-08-16_18-27-47,2007-08-17_19-21-12,0.7384395907123179
2007-08-17_19-21-12,2007-08-18_15-48-00,0.7690023155139435
2007-08-18_15-48-00,2007-08-19_21-24-37,0.7752944729688915
2007-08-19_21-24-37,2007-08-20_17-27-40,0.7298902647739859
2007-08-20_17-27-40,2007-08-21_11-18-25,0.7188969435736677
2007-08-21_11-18-25,2007-08-22_18-14-44,0.7722374608150472
2007-08-22_18-14-44,2007-08-23_14-11-30,0.7794061302681993
2007-08-23_14-11-30,2007-08-24_21-46-24,0.7340996168582375
2007-08-24_21-46-24,2007-08-25_22-16-04,0.604418642154491
2007-08-25_22-16-04,2007-08-26_18-23-13,0.7925371953149728
2007-08-26_18-23-13,2007-08-27_17-02-19,0.7501978474200696
2007-08-27_17-02-19,2007-08-28_20-04-15,0.7988101223395341
2007-08-28_20-04-15,2007-08-29_18-34-26,0.736985236985237
2007-08-29_18-34-26,2007-08-31_21-45-52,0.7165112665112664
2007-08-31_21-45-52,2007-09-02_22-12-07,0.7298822770520883
2007-09-02_22-12-07,2007-09-03_20-05-58,0.7783422028705048
2007-09-03_20-05-58,2007-09-04_19-33-22,0.7558663558663554
2007-09-04_19-33-22,2007-09-05_15-45-51,0.7926184926184927
2007-09-05_15-45-51,2007-09-06_17-52-22,0.6953941120607787
2007-09-06_17-52-22,2007-09-07_20-28-25,0.721053055958716
2007-09-07_20-28-25,2007-09-08_17-42-00,0.7510560405519573
2007-09-08_17-42-00,2007-09-09_14-11-11,0.7815126050420166
2007-09-09_14-11-11,2007-09-10_17-17-01,0.8027091433588358
2007-09-10_17-17-01,2007-09-11_16-28-14,0.7718944957750927
2007-09-11_16-28-14,2007-09-13_20-20-44,0.7824772242682687
2007-09-13_20-20-44,2007-09-15_13-28-30,0.748239845261122
2007-09-15_13-28-30,2007-09-16_19-41-40,0.7682011605415859
2007-09-16_19-41-40,2007-09-20_19-44-10,0.7627279635258358
2007-09-20_19-44-10,2007-09-21_22-48-02,0.7445419220446261
2007-09-21_22-48-02,2007-09-22_21-37-27,0.759731068648266
2007-09-22_21-37-27,2007-09-23_18-34-49,0.7845010615711253
2007-09-23_18-34-49,2007-09-24_20-14-32,0.6849408553230211
2007-09-24_20-14-32,2007-09-25_18-35-28,0.7100945763366145
2007-09-25_18-35-28,2007-09-26_18-18-59,0.716888631538313
2007-09-26_18-18-59,2007-09-27_20-49-57,0.7890595728737356
2007-09-27_20-49-57,2007-09-28_23-45-56,0.7823154739602847
2007-09-28_23-45-56,2007-09-29_23-26-52,0.7440827239128728
2007-09-29_23-26-52,2007-09-30_23-50-48,0.8000314539592671
2007-09-30_23-50-48,2007-10-01_18-04-42,0.7259180624361091
2007-10-01_18-04-42,2007-10-02_10-17-56,0.7124279648164997
2007-10-02_10-17-56,2007-10-05_22-11-06,0.8126326963906582
2007-10-05_22-11-06,2007-10-06_20-47-53,0.7982628836132021
2007-10-06_20-47-53,2007-10-07_21-00-41,0.7734564164648908
2007-10-07_21-00-41,2007-10-08_22-16-14,0.6576812253563845
2007-10-08_22-16-14,2007-10-09_18-08-04,0.679629008827802
2007-10-09_18-08-04,2007-10-10_20-53-41,0.7880955041531642
2007-10-10_20-53-41,2007-10-11_19-53-10,0.7863882991271529
2007-10-11_19-53-10,2007-10-13_03-36-03,0.7641795571731874
2007-10-13_03-36-03,2007-10-14_07-57-26,0.7672518159806295
2007-10-14_07-57-26,2007-10-15_22-09-15,0.7759730069052105
2007-10-15_22-09-15,2007-10-16_23-00-50,0.7672289734569875
2007-10-16_23-00-50,2007-10-17_14-33-31,0.7200832846288724
2007-10-17_14-33-31,2007-10-18_23-27-46,0.7840271196325724
2007-10-18_23-27-46,2007-10-19_21-49-48,0.8016394050665777
2007-10-19_21-49-48,2007-10-20_19-20-22,0.759244835132228
2007-10-20_19-20-22,2007-10-21_23-24-42,0.7838266384778013
2007-10-21_23-24-42,2007-10-22_15-53-34,0.7729160374509212
2007-10-22_15-53-34,2007-10-29_21-21-27,0.7756149988058275
2007-10-29_21-21-27,2007-10-30_19-54-39,0.7824269417096423
2007-10-30_19-54-39,2007-11-02_23-31-10,0.8015314892952026
2007-11-02_23-31-10,2007-11-04_15-57-35,0.7860993905297704
2007-11-04_15-57-35,2007-11-05_23-09-03,0.8116502578527894
2007-11-05_23-09-03,2007-11-06_11-34-03,0.7717817751128879
2007-11-06_11-34-03,2007-11-07_16-01-28,0.740543341476053
2007-11-07_16-01-28,2007-11-08_21-11-43,0.7835989998437256
2007-11-08_21-11-43,2007-11-10_03-24-21,0.7678934208470073
2007-11-10_03-24-21,2007-11-11_06-35-41,0.7835989998437256
2007-11-11_06-35-41,2007-11-12_21-21-35,0.760275042975465
2007-11-12_21-21-35,2007-11-13_22-23-57,0.7394706559263521
2007-11-13_22-23-57,2007-11-14_23-48-35,0.7931866028708133
2007-11-14_23-48-35,2007-11-15_17-47-45,0.7160427807486631
2007-11-15_17-47-45,2007-11-16_20-35-30,0.7570556524496592
2007-11-16_20-35-30,2007-11-17_19-11-05,0.7849361967009024
2007-11-17_19-11-05,2007-11-18_22-56-25,0.7771579110491244
2007-11-18_22-56-25,2007-11-19_09-04-22,0.810954735640928
2007-11-19_09-04-22,2007-11-22_21-41-14,0.7678030303030299
2007-11-22_21-41-14,2007-11-23_23-39-01,0.7202587202587202
2007-11-23_23-39-01,2007-11-24_04-49-07,0.7729166666666667
2007-11-24_04-49-07,2007-11-25_12-53-25,0.7835438989285143
2007-11-25_12-53-25,2007-11-26_18-29-52,0.7711498480729249
2007-11-26_18-29-52,2007-11-27_09-42-33,0.798989034283152
2007-11-27_09-42-33,2007-11-28_19-25-32,0.7921797537182154
2007-11-28_19-25-32,2007-11-29_08-17-45,0.8136494482648327
2007-11-29_08-17-45,2007-11-30_07-29-05,0.7529910171419606
2007-11-30_07-29-05,2007-12-02_08-56-53,0.7084475064589366
2007-12-02_08-56-53,2007-12-03_10-45-14,0.7563070539419088
2007-12-03_10-45-14,2007-12-04_21-44-52,0.7797510373443984
2007-12-04_21-44-52,2007-12-09_10-07-39,0.7480082987551867
2007-12-09_10-07-39,2007-12-10_08-40-29,0.7295722949249916
2007-12-10_08-40-29,2007-12-11_13-15-11,0.7866661346951804
2007-12-11_13-15-11,2007-12-13_00-15-50,0.7682879975411097
2007-12-13_00-15-50,2007-12-16_17-22-33,0.7575303519286921
2007-12-16_17-22-33,2007-12-20_21-11-38,0.7453014400781058
2007-12-20_21-11-38,2007-12-21_22-18-16,0.738509415895308
2007-12-21_22-18-16,2007-12-22_19-57-28,0.7842411211976429
2007-12-22_19-57-28,2007-12-23_02-36-51,0.7842493847415916
2007-12-23_02-36-51,2007-12-24_17-33-56,0.7401762045844376
2007-12-24_17-33-56,2007-12-25_16-08-53,0.693455983216332
2007-12-25_16-08-53,2007-12-26_21-49-33,0.7559670781893005
2007-12-26_21-49-33,2007-12-28_17-04-42,0.7697530864197533
2007-12-28_17-04-42,2007-12-29_02-16-23,0.7568385378842896
2007-12-29_02-16-23,2007-12-30_20-13-39,0.7313806180908577
2007-12-30_20-13-39,2008-01-02_19-55-04,0.743443879609457
2008-01-02_19-55-04,2008-01-03_12-13-42,0.8011633428300092
2008-01-03_12-13-42,2008-01-04_20-10-51,0.7963754352643243
2008-01-04_20-10-51,2008-01-05_03-26-41,0.7527921975774738
2008-01-05_03-26-41,2008-01-06_06-27-17,0.7144486392952649
2008-01-06_06-27-17,2008-01-07_19-06-47,0.7322243196476325
2008-01-07_19-06-47,2008-01-08_20-32-12,0.7482696240364954
2008-01-08_20-32-12,2008-01-09_23-00-00,0.7722843738722481
2008-01-09_23-00-00,2008-01-11_20-52-45,0.800673643690605
2008-01-11_20-52-45,2008-01-13_18-43-50,0.6893095323669184
2008-01-13_18-43-50,2008-01-14_16-10-11,0.7558502015877632
2008-01-14_16-10-11,2008-01-17_11-05-09,0.7785336048879838
2008-01-17_11-05-09,2008-01-18_20-41-24,0.7470468431771894
2008-01-18_20-41-24,2008-01-19_11-27-11,0.75094037615046
2008-01-19_11-27-11,2008-01-23_18-48-26,0.8026410564225691
2008-01-23_18-48-26,2008-01-24_22-49-15,0.7824329731892755
2008-01-24_22-49-15,2008-01-25_22-46-34,0.7824175824175827
2008-01-25_22-46-34,2008-01-27_23-41-34,0.7789246467817894
2008-01-27_23-41-34,2008-01-28_22-57-10,0.7289574366331898
2008-01-28_22-57-10,2008-01-29_10-33-34,0.7037037037037037
2008-01-29_10-33-34,2008-02-01_23-25-32,0.7719930884231088
2008-02-01_23-25-32,2008-02-02_19-05-36,0.7951708534872833
2008-02-02_19-05-36,2008-02-03_23-52-41,0.7968871898892187
2008-02-03_23-52-41,2008-02-04_13-23-53,0.7583072339775417
2008-02-04_13-23-53,2008-02-07_22-44-27,0.7796195859750972
2008-02-07_22-44-27,2008-02-08_18-24-54,0.6774144019653002
2008-02-08_18-24-54,2008-02-09_11-39-00,0.7257551020408166
2008-02-09_11-39-00,2008-02-10_19-44-20,0.7489999999999998
2008-02-10_19-44-20,2008-02-11_18-10-06,0.7686250000000001
2008-02-11_18-10-06,2008-02-12_19-01-34,0.7688085106382977
2008-02-12_19-01-34,2008-02-13_18-10-46,0.7449795918367347
2008-02-13_18-10-46,2008-02-14_20-37-54,0.7626666666666665
2008-02-14_20-37-54,2008-02-15_16-20-26,0.7170924146551049
2008-02-15_16-20-26,2008-02-16_23-40-47,0.7535586481113319
2008-02-16_23-40-47,2008-02-17_15-14-04,0.7698210735586477
2008-02-17_15-14-04,2008-02-18_23-24-46,0.6299640191897654
2008-02-18_23-24-46,2008-02-19_23-42-22,0.7319139194139195
2008-02-19_23-42-22,2008-02-20_22-57-24,0.7734571997345722
2008-02-20_22-57-24,2008-02-21_04-35-14,0.7863304578633047
2008-02-21_04-35-14,2008-02-22_23-21-31,0.7710683477106837
2008-02-22_23-21-31,2008-02-23_12-22-17,0.802919708029197
2008-02-23_12-22-17,2008-02-24_23-32-36,0.7550505050505047
2008-02-24_23-32-36,2008-02-25_23-24-32,0.7729917355371902
2008-02-25_23-24-32,2008-02-26_21-13-17,0.7948853324533905
2008-02-26_21-13-17,2008-02-27_21-42-13,0.7283946543474676
2008-02-27_21-42-13,2008-02-28_21-30-22,0.7733944954128438
2008-02-28_21-30-22,2008-02-29_07-46-19,0.7588466579292268
2008-02-29_07-46-19,2008-03-01_19-29-56,0.8107033639143729
2008-03-01_19-29-56,2008-03-02_19-57-53,0.8052327556914713
2008-03-02_19-57-53,2008-03-05_22-01-45,0.7760800667222686
2008-03-05_22-01-45,2008-03-06_16-26-12,0.7755796497080898
2008-03-06_16-26-12,2008-03-12_23-19-35,0.8056744818212711
2008-03-12_23-19-35,2008-03-17_22-01-42,0.6465201465201464
2008-03-17_22-01-42,2008-03-18_03-13-25,0.7943102193973274
2008-03-18_03-13-25,2008-03-19_23-37-32,0.7247911264765198
2008-03-19_23-37-32,2008-03-20_21-19-35,0.777604383409627
2008-03-20_21-19-35,2008-03-21_21-22-24,0.7883548342349842
2008-03-21_21-22-24,2008-03-22_17-46-43,0.7797328810684756
2008-03-22_17-46-43,2008-03-23_23-40-18,0.7794502155324713
2008-03-23_23-40-18,2008-03-24_21-19-51,0.7986714719807789
2008-03-24_21-19-51,2008-03-25_14-15-39,0.7551049197672367
2008-03-25_14-15-39,2008-03-26_20-06-24,0.7456559363101418
2008-03-26_20-06-24,2008-03-27_22-45-44,0.8031498788508133
2008-03-27_22-45-44,2008-03-28_22-11-49,0.7282450674974041
2008-03-28_22-11-49,2008-03-29_17-59-27,0.7372923120247817
2008-03-29_17-59-27,2008-03-30_15-56-38,0.8094596462133774
2008-03-30_15-56-38,2008-03-31_20-30-38,0.7708333333333331
2008-03-31_20-30-38,2008-04-01_17-43-03,0.757606199770379
2008-04-01_17-43-03,2008-04-02_21-20-35,0.789894984210913
2008-04-02_21-20-35,2008-04-04_20-38-49,0.7834917891097665
2008-04-04_20-38-49,2008-04-05_04-24-23,0.7668224299065419
2008-04-05_04-24-23,2008-04-06_07-17-02,0.7530194104960461
2008-04-06_07-17-02,2008-04-07_21-11-23,0.7672204915195571
2008-04-07_21-11-23,2008-04-08_21-13-28,0.7651436483212183
2008-04-08_21-13-28,2008-04-09_00-33-53,0.8084295400403154
2008-04-09_00-33-53,2008-04-10_19-59-20,0.7839683680805177
2008-04-10_19-59-20,2008-04-11_12-42-23,0.7814494798095574
2008-04-11_12-42-23,2008-04-12_23-02-43,0.7662143826322929
2008-04-12_23-02-43,2008-04-13_22-41-27,0.7846336499321572
2008-04-13_22-41-27,2008-04-14_19-56-46,0.8026188501934769
2008-04-14_19-56-46,2008-04-15_01-17-50,0.7887214869050972
2008-04-15_01-17-50,2008-04-16_15-01-48,0.7800971557307801
2008-04-16_15-01-48,2008-04-17_18-04-38,0.7915975677169705
2008-04-17_18-04-38,2008-04-19_21-57-57,0.8039348710990499
2008-04-19_21-57-57,2008-04-20_14-45-43,0.7601424694708276
2008-04-20_14-45-43,2008-04-21_22-04-21,0.802549751243781
2008-04-21_22-04-21,2008-04-22_18-07-41,0.8051064123825318
2008-04-22_18-07-41,2008-04-23_15-31-29,0.7661346047540076
2008-04-23_15-31-29,2008-04-24_19-37-11,0.7949169248099125
2008-04-24_19-37-11,2008-04-25_23-20-25,0.7639592217484009
2008-04-25_23-20-25,2008-04-26_10-14-25,0.7531982942430705
2008-04-26_10-14-25,2008-04-27_22-06-24,0.7883649932157395
2008-04-27_22-06-24,2008-04-28_00-25-22,0.7694708276797828
2008-04-28_00-25-22,2008-04-29_14-11-57,0.7676710785694171
2008-04-29_14-11-57,2008-04-30_13-58-31,0.7693607434525486
2008-04-30_13-58-31,2008-05-02_21-46-30,0.8287037037037036
2008-05-02_21-46-30,2008-05-03_11-35-59,0.8023066485753055
2008-05-03_11-35-59,2008-05-05_14-45-32,0.7114314789687924
2008-05-05_14-45-32,2008-05-06_19-11-41,0.757123473541384
2008-05-06_19-11-41,2008-05-07_14-52-01,0.7930800542740839
2008-05-07_14-52-01,2008-05-08_21-49-28,0.7955016583747927
2008-05-08_21-49-28,2008-05-09_18-07-15,0.7916666666666666
2008-05-09_18-07-15,2008-05-12_14-35-56,0.7659964068546158
2008-05-12_14-35-56,2008-05-13_02-43-27,0.7785591274397246
2008-05-13_02-43-27,2008-05-14_11-51-04,0.7881734370498416
2008-05-14_11-51-04,2008-05-15_22-43-48,0.7872731201382888
2008-05-15_22-43-48,2008-05-16_17-19-03,0.7947785855915399
2008-05-16_17-19-03,2008-05-17_23-50-14,0.8137424373379434
2008-05-17_23-50-14,2008-05-18_23-05-34,0.7133546155892525
2008-05-18_23-05-34,2008-05-19_10-28-32,0.7017158818834793
2008-05-19_10-28-32,2008-05-20_20-44-08,0.7571764871227292
2008-05-20_20-44-08,2008-05-21_21-15-37,0.7882512273573727
2008-05-21_21-15-37,2008-05-22_22-05-55,0.8096474953617809
2008-05-22_22-05-55,2008-05-23_20-36-33,0.7030865238657444
2008-05-23_20-36-33,2008-05-24_21-03-53,0.7222565793994364
2008-05-24_21-03-53,2008-05-25_21-52-03,0.7976742645109992
2008-05-25_21-52-03,2008-05-26_21-33-05,0.7666644579909884
2008-05-26_21-33-05,2008-05-27_13-27-18,0.7480524805248053
2008-05-27_13-27-18,2008-05-28_15-57-31,0.7779144458111247
2008-05-28_15-57-31,2008-05-30_22-28-32,0.8276535706533533
2008-05-30_22-28-32,2008-05-31_18-50-17,0.8013994290886305
2008-05-31_18-50-17,2008-06-01_22-36-39,0.7814378539907568
2008-06-01_22-36-39,2008-06-02_22-24-34,0.7478867286559594
2008-06-02_22-24-34,2008-06-04_22-41-14,0.7298653814193121
2008-06-04_22-41-14,2008-06-05_14-01-04,0.8291329328806478
2008-06-05_14-01-04,2008-06-06_16-11-12,0.8225029084261261
2008-06-06_16-11-12,2008-06-07_23-43-43,0.8009271350221986
2008-06-07_23-43-43,2008-06-08_20-40-33,0.8285779576913033
2008-06-08_20-40-33,2008-06-09_16-02-39,0.8156503003395142
2008-06-09_16-02-39,2008-06-10_22-39-37,0.8415709062418392
2008-06-10_22-39-37,2008-06-11_15-43-19,0.8071624445024809
2008-06-11_15-43-19,2008-06-12_20-23-03,0.7858395736355661
2008-06-12_20-23-03,2008-06-13_20-44-05,0.7902921136072321
2008-06-13_20-44-05,2008-06-14_22-11-29,0.8107333198407879
2008-06-14_22-11-29,2008-06-15_20-15-27,0.7582810497200297
2008-06-15_20-15-27,2008-06-16_14-35-57,0.7759212554294522
2008-06-16_14-35-57,2008-06-17_12-45-39,0.7773574330951377
2008-06-17_12-45-39,2008-06-18_20-01-12,0.8142076502732241
2008-06-18_20-01-12,2008-06-20_20-20-54,0.777090421692958
2008-06-20_20-20-54,2008-06-21_23-15-43,0.7979543225444862
2008-06-21_23-15-43,2008-06-22_20-14-00,0.7887067395264117
2008-06-22_20-14-00,2008-06-23_22-31-52,0.8038858530661807
2008-06-23_22-31-52,2008-06-24_21-39-32,0.7864547110448751
2008-06-24_21-39-32,2008-06-25_20-54-45,0.7565159794667992
2008-06-25_20-54-45,2008-06-26_22-40-02,0.7733589691695337
2008-06-26_22-40-02,2008-06-27_22-31-07,0.8054712271470014
2008-06-27_22-31-07,2008-06-28_23-42-03,0.8087100513330021
2008-06-28_23-42-03,2008-06-29_06-22-40,0.784401390958768
2008-06-29_06-22-40,2008-06-30_15-48-34,0.8089837440285939
2008-06-30_15-48-34,2008-07-01_16-09-07,0.7925183835930648
2008-07-01_16-09-07,2008-07-02_22-47-49,0.7971058490184174
2008-07-02_22-47-49,2008-07-04_21-58-00,0.7051828240414381
2008-07-04_21-58-00,2008-07-05_20-29-59,0.8425230637202317
2008-07-05_20-29-59,2008-07-06_17-00-49,0.8154902381463206
2008-07-06_17-00-49,2008-07-08_20-41-57,0.8146320532074663
2008-07-08_20-41-57,2008-07-09_22-04-37,0.8172066080240293
2008-07-09_22-04-37,2008-07-10_23-42-36,0.8167674752135683
2008-07-10_23-42-36,2008-07-11_23-44-50,0.8053251855085117
2008-07-11_23-44-50,2008-07-12_23-47-24,0.8134937955976803
2008-07-12_23-47-24,2008-07-13_20-39-23,0.8248152025633705
2008-07-13_20-39-23,2008-07-14_21-29-35,0.8323564257654174
2008-07-14_21-29-35,2008-07-15_22-33-13,0.7707581227436825
2008-07-15_22-33-13,2008-07-16_23-45-11,0.848987880350696
2008-07-16_23-45-11,2008-07-17_21-32-32,0.828971119133574
2008-07-17_21-32-32,2008-07-18_18-41-55,0.8038404083156978
2008-07-18_18-41-55,2008-07-19_22-57-00,0.8079795842151125
2008-07-19_22-57-00,2008-07-20_23-25-32,0.7891886756602698
2008-07-20_23-25-32,2008-07-21_23-05-26,0.813015729757607
2008-07-21_23-05-26,2008-07-22_20-57-28,0.8312274368231047
2008-07-22_20-57-28,2008-07-23_08-41-08,0.7897876766811475
2008-07-23_08-41-08,2008-07-24_23-38-04,0.807562870953925
2008-07-24_23-38-04,2008-07-25_13-40-06,0.8072015436325158
2008-07-25_13-40-06,2008-07-26_23-16-33,0.8250964770322419
2008-07-26_23-16-33,2008-07-27_21-16-30,0.7903903903903903
2008-07-27_21-16-30,2008-07-28_23-49-42,0.8065126845891707
2008-07-28_23-49-42,2008-07-29_19-48-30,0.8071271796122423
2008-07-29_19-48-30,2008-07-30_22-58-18,0.8504145835873671
2008-07-30_22-58-18,2008-07-31_10-34-48,0.8073710523106938
2008-07-31_10-34-48,2008-08-01_02-32-23,0.7937856611262715
2008-08-01_02-32-23,2008-08-03_22-27-50,0.8077090052096251
2008-08-03_22-27-50,2008-08-04_21-30-55,0.8354164126326056
2008-08-04_21-30-55,2008-08-05_23-32-27,0.6956416464891041
2008-08-05_23-32-27,2008-08-06_18-14-38,0.7899255680334292
2008-08-06_18-14-38,2008-08-09_20-31-57,0.7815196125597357
2008-08-09_20-31-57,2008-08-10_20-46-39,0.8022707591648224
2008-08-10_20-46-39,2008-08-12_01-35-34,0.7732448122133491
2008-08-12_01-35-34,2008-08-14_21-57-43,0.7891529555149297
2008-08-14_21-57-43,2008-08-15_21-20-23,0.755592487950806
2008-08-15_21-20-23,2008-08-16_11-48-02,0.7863719461525673
2008-08-16_11-48-02,2008-08-17_14-17-48,0.7460790916963339
2008-08-17_14-17-48,2008-08-19_23-02-23,0.8178261009012479
2008-08-19_23-02-23,2008-08-20_23-30-42,0.810064466467815
2008-08-20_23-30-42,2008-08-21_22-10-47,0.7834943849569076
2008-08-21_22-10-47,2008-08-22_11-16-52,0.758520501436406
2008-08-22_11-16-52,2008-08-23_23-15-48,0.7860715394432753
2008-08-23_23-15-48,2008-08-24_16-25-40,0.7684228020608277
2008-08-24_16-25-40,2008-08-25_22-03-41,0.7170018281535646
2008-08-25_22-03-41,2008-08-26_20-09-08,0.7287223237863091
2008-08-26_20-09-08,2008-08-27_22-29-43,0.7908118356015982
2008-08-27_22-29-43,2008-08-28_23-16-58,0.7629040667361832
2008-08-28_23-16-58,2008-08-29_08-37-07,0.7298903107861062
2008-08-29_08-37-07,2008-08-31_21-56-48,0.7968399592252806
2008-08-31_21-56-48,2008-09-01_15-30-49,0.8077811756710839
2008-09-01_15-30-49,2008-09-02_09-00-23,0.7907237512742099
2008-09-02_09-00-23,2008-09-03_21-54-46,0.8026163778457355
2008-09-03_21-54-46,2008-09-04_16-16-47,0.7794703133114076
2008-09-04_16-16-47,2008-09-05_11-46-43,0.8052928722653492
2008-09-05_11-46-43,2008-09-06_14-52-28,0.8089978828510939
2008-09-06_14-52-28,2008-09-07_23-22-08,0.7837240910635407
2008-09-07_23-22-08,2008-09-11_19-51-11,0.7842337750594631
2008-09-11_19-51-11,2008-09-12_09-58-11,0.8162714211528476
2008-09-12_09-58-11,2008-09-13_18-27-32,0.7479856456090459
2008-09-13_18-27-32,2008-09-14_21-30-35,0.8277538166632434
2008-09-14_21-30-35,2008-09-16_21-27-59,0.7422669922669924
2008-09-16_21-27-59,2008-09-18_01-01-02,0.809761226427893
2008-09-18_01-01-02,2008-09-19_23-43-59,0.7776421109754444
2008-09-19_23-43-59,2008-09-20_18-14-13,0.7859856193189526
2008-09-20_18-14-13,2008-09-21_15-29-29,0.8123728123728122
2008-09-21_15-29-29,2008-09-22_21-34-24,0.7371267418712673
2008-09-22_21-34-24,2008-09-25_21-06-24,0.7069930069930073
2008-09-25_21-06-24,2008-09-26_23-45-20,0.7833818181818182
2008-09-26_23-45-20,2008-09-27_23-39-55,0.7338737143246371
2008-09-27_23-39-55,2008-09-28_23-39-18,0.6818289988101307
2008-09-28_23-39-18,2008-09-30_22-37-29,0.7645645645645648
2008-09-30_22-37-29,2008-10-02_13-30-31,0.7788634788634792
2008-10-02_13-30-31,2008-10-04_16-40-17,0.7882536382536384
2008-10-04_16-40-17,2008-10-05_18-39-31,0.805688040982159
